80 falc_80z.dat
1.093428e+00 1.500000e+08 7.014691e+03 1.853919e+00 9.566657e-02 0.000000e+00 3.124804e-12 0.000000e+00 5.154474e+05 0.000000e+00 7.853980e-01 1.047200e+00
7.842041e-01 1.480000e+08 6.981174e+03 2.019019e+00 9.653332e-02 0.000000e+00 3.448542e-12 0.000000e+00 5.081327e+05 0.000000e+00 7.853980e-01 1.047200e+00
4.828252e-01 1.460000e+08 6.947657e+03 2.198822e+00 9.740793e-02 0.000000e+00 3.772280e-12 0.000000e+00 5.008180e+05 0.000000e+00 7.853980e-01 1.047200e+00
2.141494e-01 1.440000e+08 6.914139e+03 2.394637e+00 9.829045e-02 0.000000e+00 4.096018e-12 0.000000e+00 4.935034e+05 0.000000e+00 7.853980e-01 1.047200e+00
-1.207995e-03 1.420000e+08 6.881101e+03 2.631323e+00 9.965241e-02 0.000000e+00 4.665538e-12 0.000000e+00 4.854262e+05 0.000000e+00 7.853980e-01 1.047200e+00
-1.777210e-01 1.400000e+08 6.848129e+03 2.895048e+00 1.011008e-01 0.000000e+00 5.269688e-12 0.000000e+00 4.772415e+05 0.000000e+00 7.853980e-01 1.047200e+00
-3.282068e-01 1.380000e+08 6.815158e+03 3.185206e+00 1.025702e-01 0.000000e+00 5.873839e-12 0.000000e+00 4.690569e+05 0.000000e+00 7.853980e-01 1.047200e+00
-4.622467e-01 1.360000e+08 6.782187e+03 3.504445e+00 1.040609e-01 0.000000e+00 6.477989e-12 0.000000e+00 4.608722e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.903004e-01 1.340000e+08 6.749215e+03 3.855681e+00 1.055734e-01 0.000000e+00 7.082140e-12 0.000000e+00 4.526876e+05 0.000000e+00 7.853980e-01 1.047200e+00
-7.144278e-01 1.320000e+08 6.713262e+03 4.267414e+00 1.067712e-01 0.000000e+00 8.073417e-12 0.000000e+00 4.434168e+05 0.000000e+00 7.853980e-01 1.047200e+00
-8.380522e-01 1.300000e+08 6.676153e+03 4.734020e+00 1.078509e-01 0.000000e+00 9.214871e-12 0.000000e+00 4.337246e+05 0.000000e+00 7.853980e-01 1.047200e+00
-9.628068e-01 1.280000e+08 6.639043e+03 5.251645e+00 1.089415e-01 0.000000e+00 1.035633e-11 0.000000e+00 4.240324e+05 0.000000e+00 7.853980e-01 1.047200e+00
