5.894007658536585143e-05 3.371140279767911875e+14 6.827593942492312500e+12 -3.791582575449875488e+12 2.882909218085124512e+11
5.894017365853658795e-05 3.377625960492029375e+14 2.110586707607125000e+12 1.058637270243203125e+12 -5.723709880072797852e+12
5.894027073170731768e-05 3.347927143475180625e+14 7.936552186076289062e+12 4.111915858848595703e+12 -5.501448151448311768e+11
5.894036780487804065e-05 3.353881186613171250e+14 8.652013309087953125e+12 7.181278420850091797e+12 2.904960276120719727e+12
5.894046487804879071e-05 3.360755199231593125e+14 5.165422772346636719e+12 -3.774184146929161621e+12 8.420828849178164062e+11
5.894056195121951368e-05 3.357349073720735625e+14 8.512754375588203125e+11 -2.554247434749806641e+12 -5.468821722967395508e+12
5.894065902439024341e-05 3.322287969633140625e+14 -2.557115519739179688e+12 1.800096655702247070e+12 -2.109784869929961914e+12
5.894075609756097993e-05 3.381394011206955625e+14 7.535977291525410156e+12 -1.045536390638738281e+12 -1.597898694801048828e+12
5.894085317073170967e-05 3.400000000000000000e+14 9.226172235979750000e+12 3.147757121498247070e+12 4.196522611248875977e+12
5.894095024390243263e-05 3.359847791471587500e+14 8.726883267427886719e+12 2.509121011521222656e+12 8.184605960716340332e+11
5.894104731707316914e-05 3.367661602193021250e+14 9.801783240525914062e+12 2.874127732492087891e+12 4.399163761818560547e+12
5.894114439024390566e-05 3.346420742116865625e+14 -7.956848361685546875e+11 -3.712001273733862305e+12 -3.457347362187473633e+12
5.894124146341464217e-05 3.355799316335738750e+14 4.153051081523253906e+12 -3.182320737934063477e+12 2.391875975813545898e+12
5.894133853658536514e-05 3.383694599226743125e+14 1.195184851047978516e+13 1.734429688707010742e+12 3.003146023224666016e+12
5.894143560975610165e-05 3.375774264263273750e+14 5.871877753604804688e+12 -2.266619790663753906e+12 -1.641123289956550293e+12
5.894153268292682461e-05 3.394987705009466250e+14 6.973842810733488281e+12 4.072016621223229492e+12 -4.111475965243581055e+12
5.894162975609756113e-05 3.312251939578636250e+14 2.865776212385828125e+12 4.234246181987730469e+12 -3.245359729288647461e+12
5.894172682926829764e-05 3.373659215274179375e+14 6.767501087497265625e+12 -1.274629519263538086e+12 -1.611798993218720215e+12
5.894182390243902738e-05 3.388921396308035000e+14 7.702241584993773438e+12 -1.607975813115333496e+12 -1.941175973782371338e+12
5.894192097560975712e-05 3.356902229211605000e+14 5.570628421471328125e+11 2.516037712671829102e+12 -7.114574648205863281e+12
5.894201804878049364e-05 3.352143474547958125e+14 7.083212367805070312e+12 5.095658186667223633e+12 -5.782116917378136719e+12
5.894211512195120982e-05 3.360258932284490625e+14 1.174333907705394141e+13 1.087027333493172656e+13 -1.287398838686736816e+12
5.894221219512194634e-05 3.329529280406288125e+14 4.994019808203339844e+12 6.029275964220507812e+11 -4.491091314639672852e+11
5.894230926829268285e-05 3.361406273643971250e+14 8.123638037767371094e+12 -5.851892840886718750e+09 3.814246573107797852e+12
5.894240634146341259e-05 3.337416801251670625e+14 8.564863315226093750e+12 5.088017855836803711e+12 1.228917426185502197e+12
5.894250341463414910e-05 3.360486066638248750e+14 2.274815676205050781e+12 -2.563771057627129395e+12 -5.955066288074266602e+12
5.894260048780487207e-05 3.354629580932071875e+14 3.932309884193304688e+12 2.136605011186728516e+12 -3.791900439495859375e+12
5.894269756097560858e-05 3.328093211688898750e+14 2.549112435509882812e+11 -1.986379673297066162e+12 -1.839633827044837402e+12
5.894279463414633832e-05 3.375862487157799375e+14 1.296694862593286328e+13 -8.448139403875800781e+11 3.877683274198745117e+12
5.894289170731707483e-05 3.371778842913910000e+14 5.699699381592082031e+12 -1.575720060462673096e+12 2.794239987886924805e+12
5.894298878048781135e-05 3.305873686514922500e+14 3.225820551420621094e+12 -5.077899374176708984e+11 3.351956658629052734e+10
5.894308585365853431e-05 3.337453153925478750e+14 8.674037805367160156e+12 7.478980570013103516e+12 3.907841766040994141e+12
5.894318292682927083e-05 3.329133666211431250e+14 4.922469545858769531e+12 1.981806138458825195e+12 -1.942752136961453369e+12
5.894327999999999379e-05 3.322201202640088750e+14 1.103917868763203516e+13 8.490106535056646484e+12 2.177051684031801025e+12
5.894337707317072353e-05 3.262830213618867500e+14 2.153539494307886719e+12 4.153810492457904297e+12 3.703297837341657227e+12
5.894347414634146682e-05 3.234303819673266875e+14 3.909553516660386719e+12 -2.841436379165576172e+10 -1.369228567418691406e+12
5.894357121951219656e-05 3.217105885323850625e+14 -1.988328412482925781e+12 -8.057800172281206055e+11 -5.356462090208592773e+12
5.894366829268292630e-05 3.175871808184328750e+14 3.552365317602054688e+12 1.884289505279110352e+12 4.781500815094908203e+12
5.894376536585366281e-05 3.141253810480225000e+14 9.269153791425175781e+12 9.850509201366503906e+11 1.934116888290363525e+12
5.894386243902438577e-05 3.218751583848261250e+14 9.164550069836804688e+12 5.358910100809134766e+12 9.082417136406301270e+11
5.894395951219512229e-05 3.150480569255773125e+14 -1.898658685077656250e+11 -3.401069927372714844e+12 9.166313975905131836e+11
5.894405658536585880e-05 3.226261300849206875e+14 4.690418926454980469e+12 -4.133871080348439453e+12 3.907309905489238281e+12
5.894415365853658854e-05 3.231595630527035625e+14 1.008037183699273438e+12 5.367289659003414062e+12 6.427255525487060547e+08
5.894425073170731828e-05 3.330965777765468750e+14 1.073814769465892578e+13 4.889175895464672852e+12 7.105339298014997070e+12
5.894434780487805479e-05 3.296814609913328750e+14 6.815012699148812500e+12 -3.245731383024169922e+11 -2.850172314897722656e+12
5.894444487804877776e-05 3.344043104376599375e+14 6.972303244594000000e+12 6.987404193772634766e+12 1.059016035170336914e+12
5.894454195121950749e-05 3.296917993770968750e+14 4.671751090605277344e+12 -3.088935029281199219e+12 9.337010295798371582e+11
5.894463902439024401e-05 3.313298434143728125e+14 6.145359473675394531e+12 -7.919683177798481445e+11 -2.584863688571318359e+12
5.894473609756098052e-05 3.324104995321317500e+14 3.384810778775128906e+12 -6.280935614306958008e+11 -1.419168207414479492e+12
5.894483317073171026e-05 3.373556656529153125e+14 7.072769042377406250e+12 -1.139851273497442383e+12 -3.348509303952642822e+11
5.894493024390243323e-05 3.347004971308797500e+14 7.806741982609777344e+12 1.187119560522573242e+11 4.048148340195887451e+11
5.894502731707316974e-05 3.317164269406418125e+14 6.527608456779539062e+12 1.158696853251981445e+12 2.717107641584889648e+12
5.894512439024390625e-05 3.323298362781088125e+14 1.169019879078136328e+13 5.667511815735009766e+12 -6.240823341385588867e+12
