5.894000000000973e-05 3.416397341795318e+14 5.902825414168087e+07 9.426633209291792e+07 6.089277748927681e+10 
5.894020000000972e-05 3.415717993124722e+14 6.159692766654030e+07 9.820384734663303e+07 6.280985707494710e+10 
5.894040000000971e-05 3.415017666790414e+14 6.430715320756619e+07 1.023479157471766e+08 6.480804276626454e+10 
5.894060000000974e-05 3.414295470156114e+14 6.716840516630572e+07 1.067115869359656e+08 6.689165663036154e+10 
5.894080000000974e-05 3.413550462718412e+14 7.019090563193196e+07 1.113088754726215e+08 6.906529920124788e+10 
5.894100000000973e-05 3.412781653039068e+14 7.338569338054532e+07 1.161548404176122e+08 7.133387056987265e+10 
5.894120000000973e-05 3.411987995394500e+14 7.676469825033933e+07 1.212656763941400e+08 7.370259330372067e+10 
5.894140000000975e-05 3.411168386157480e+14 8.034082462617886e+07 1.266588104139877e+08 7.617703739556366e+10 
5.894160000000974e-05 3.410321659978317e+14 8.412804341567494e+07 1.323530088201212e+08 7.876314742519461e+10 
5.894180000000976e-05 3.409446585558798e+14 8.814149271750158e+07 1.383684969622554e+08 8.146727217756776e+10 
5.894200000000976e-05 3.408541861156354e+14 9.239759247948387e+07 1.447270844769365e+08 8.429619694965031e+10 
5.894220000000976e-05 3.407606109732582e+14 9.691416749621665e+07 1.514523112954487e+08 8.725717882820163e+10 
5.894240000000978e-05 3.406637873619349e+14 1.017105877429067e+08 1.585696009887470e+08 9.035798523840961e+10 
5.894260000000978e-05 3.405635608891578e+14 1.068079199238354e+08 1.661064381075996e+08 9.360693615812630e+10 
5.894280000000977e-05 3.404597679140157e+14 1.122291044861752e+08 1.740925485695169e+08 9.701295032166338e+10 
5.894300000000979e-05 3.403522348786581e+14 1.179991419689905e+08 1.825601181740794e+08 1.005855958593543e+11 
5.894320000000979e-05 3.402407775815507e+14 1.241453092918914e+08 1.915440191665879e+08 1.043351459105903e+11 
5.894340000000980e-05 3.401252003860913e+14 1.306973996510499e+08 2.010820636950836e+08 1.082726396499370e+11 
5.894360000000979e-05 3.400052953656892e+14 1.376879818387995e+08 2.112152990020513e+08 1.124099494974689e+11 
5.894380000000979e-05 3.398808413664018e+14 1.451527150668166e+08 2.219882950503903e+08 1.167598550551032e+11 
5.894400000000982e-05 3.397516029895077e+14 1.531306961984834e+08 2.334495429367168e+08 1.213361245500887e+11 
5.894420000000981e-05 3.396173294812973e+14 1.616649925602978e+08 2.456519960697132e+08 1.261536444094127e+11 
5.894440000000982e-05 3.394777535249137e+14 1.708024580628823e+08 2.586528971626576e+08 1.312285330798309e+11 
5.894460000000982e-05 3.393325899132708e+14 1.805949153263561e+08 2.725148085076850e+08 1.365779912933704e+11 
5.894480000000983e-05 3.391815340987444e+14 1.910993699167762e+08 2.873060369794788e+08 1.422207435415538e+11 
5.894500000000983e-05 3.390242606136028e+14 2.023786955855327e+08 3.031011332524935e+08 1.481770590259037e+11 
5.894520000000983e-05 3.388604213216261e+14 2.145022804818313e+08 3.199816015829532e+08 1.544689013461396e+11 
5.894540000000984e-05 3.386896435183879e+14 2.275468272446764e+08 3.380365968916835e+08 1.611200951179123e+11 
5.894560000000985e-05 3.385115278257473e+14 2.415972325132960e+08 3.573637403731615e+08 1.681565113522422e+11 
5.894580000000985e-05 3.383256458853973e+14 2.567476027415095e+08 3.780700069194940e+08 1.756062738811305e+11 
5.894600000000985e-05 3.381315378158174e+14 2.731023393786381e+08 4.002728055548524e+08 1.834999901991810e+11 
5.894620000000987e-05 3.379287094057869e+14 2.907775519972813e+08 4.241009662344391e+08 1.918710092455719e+11 
5.894640000000986e-05 3.377166290103186e+14 3.099024312831053e+08 4.496961367697862e+08 2.007557097287699e+11 
5.894660000000988e-05 3.374947241280832e+14 3.306210003950646e+08 4.772141229098563e+08 2.101938238176803e+11 
5.894680000000987e-05 3.372623775965823e+14 3.530940153876564e+08 5.068265110783947e+08 2.202288004125374e+11 
5.894700000000987e-05 3.370189233820799e+14 3.775013327705885e+08 5.387222644463532e+08 2.309082132312658e+11 
5.894720000000989e-05 3.367636418990164e+14 4.040442081123160e+08 5.731099906381259e+08 2.422842214805532e+11 
5.894740000000988e-05 3.364957547994162e+14 4.329483421117089e+08 6.102200075009378e+08 2.544140884423570e+11 
5.894760000000990e-05 3.362144191787221e+14 4.644674515730631e+08 6.503066086422527e+08 2.673607686373348e+11 
5.894780000000990e-05 3.359187210905546e+14 4.988868427970902e+08 6.936511647247852e+08 2.811935712496788e+11 
5.894800000000991e-05 3.356076683173505e+14 5.365280606936773e+08 7.405650335252210e+08 2.959889136557403e+11 
5.894820000000991e-05 3.352801822632498e+14 5.777540243595164e+08 7.913930553913804e+08 3.118311771335854e+11 
5.894840000000992e-05 3.349350888689605e+14 6.229751061653781e+08 8.465173032523758e+08 3.288136796740506e+11 
5.894860000000993e-05 3.345711084008302e+14 6.726555531268053e+08 9.063618670138199e+08 3.470397875413236e+11 
5.894880000000993e-05 3.341868439612227e+14 7.273224323686856e+08 9.713966956691509e+08 3.666241839049807e+11 
5.894900000000993e-05 3.337807685333523e+14 7.875739342300673e+08 1.042143828140200e+09 3.876943198506322e+11 
5.894920000000994e-05 3.333512103482707e+14 8.540905380163563e+08 1.119182807400544e+09 4.103920809265250e+11 
5.894940000000994e-05 3.328963363200993e+14 9.276472794378052e+08 1.203157253172929e+09 4.348757017538560e+11 
5.894960000000995e-05 3.324141332692825e+14 1.009128297063203e+09 1.294781724302258e+09 4.613219689046631e+11 
5.894980000000995e-05 3.319023865770846e+14 1.099542075341215e+09 1.394850579252018e+09 4.899287676893238e+11 
5.895000000000994e-05 3.313586558948738e+14 1.200042746040420e+09 1.504244264557058e+09 5.209180250954697e+11 
5.895020000000996e-05 3.307802474170992e+14 1.311949434599126e+09 1.623940498013206e+09 5.545391209199741e+11 
5.895040000000995e-05 3.301641819360091e+14 1.436812590364099e+09 1.755007911878098e+09 5.910731618140314e+11 
5.895060000000996e-05 3.295071582119572e+14 1.576420055800398e+09 1.898642860310932e+09 6.308376733343055e+11 
5.895080000000996e-05 3.288055098307720e+14 1.732348400851651e+09 2.056293754995544e+09 6.741928008711783e+11 
5.895100000000997e-05 3.280551422659031e+14 1.908978276638739e+09 2.229391111202260e+09 7.215603875580399e+11 
5.895120000000998e-05 3.272515326329097e+14 2.105687691386215e+09 2.419725640586146e+09 7.733803008048336e+11 
5.895140000000998e-05 3.263895573641199e+14 2.327632627101635e+09 2.629682944724179e+09 8.302161723342819e+11 
5.895160000000999e-05 3.254635673122144e+14 2.577436241229698e+09 2.859882582795911e+09 8.926036574369028e+11 
5.895180000000999e-05 3.244671963893084e+14 2.856604964171595e+09 3.113283099617848e+09 9.612729008723506e+11 
5.895200000001000e-05 3.233932169201801e+14 3.179225318245419e+09 3.394736562739987e+09 1.036965353349718e+12 
5.895220000001000e-05 3.222337015566400e+14 3.527684682202995e+09 3.693565154434719e+09 1.120568626403253e+12 
5.895240000001000e-05 3.209794545359921e+14 3.920821906620312e+09 4.023248430580956e+09 1.213270951908398e+12 
5.895260000001001e-05 3.196200880082858e+14 4.378924381059098e+09 4.393789189571517e+09 1.316081770347052e+12 
5.895280000001002e-05 3.181439426122252e+14 4.892329308003257e+09 4.805457479877061e+09 1.430508388776185e+12 
5.895300000001002e-05 3.165377125914745e+14 5.467595074879137e+09 5.256525266682691e+09 1.558109073422722e+12 
5.895320000001003e-05 3.147861547902350e+14 6.111525819734759e+09 5.754607339961174e+09 1.700783536378727e+12 
5.895340000001003e-05 3.128718376666754e+14 6.829300854219105e+09 6.309387587189196e+09 1.860695401350587e+12 
5.895360000001003e-05 3.107748571731719e+14 7.626983203743607e+09 6.923742239799322e+09 2.040433117156262e+12 
5.895380000001004e-05 3.084722164288957e+14 8.502526199946179e+09 7.625071194455735e+09 2.242923382610512e+12 
5.895400000001005e-05 3.059375289810745e+14 9.456680968440598e+09 8.429096450600943e+09 2.471675178085653e+12 
5.895420000001005e-05 3.031402967203831e+14 1.048793250294914e+10 9.371102710043722e+09 2.730743444265625e+12 
5.895440000001006e-05 3.000452724674776e+14 1.159071404793444e+10 1.050582828768819e+10 3.024876625415572e+12 
5.895460000001006e-05 2.966116597811481e+14 1.276290755137757e+10 1.191411072668401e+10 3.359612621029190e+12 
5.895480000001006e-05 2.927922065472506e+14 1.401352288559212e+10 1.371372279062852e+10 3.741379432194636e+12 
5.895500000001008e-05 2.885321993498091e+14 1.537848858834694e+10 1.606751792488634e+10 4.177597963778116e+12 
5.895520000001007e-05 2.837683813011739e+14 1.694393054845138e+10 1.918463855993541e+10 4.676726739454322e+12 
5.895540000001008e-05 2.784278650062640e+14 1.887188084102755e+10 2.330509545595090e+10 5.248233351180799e+12 
5.895560000001008e-05 2.724271693010207e+14 2.141131584732208e+10 2.866179455550482e+10 5.902420443178476e+12 
5.895580000001010e-05 2.656716224160634e+14 2.486421495925198e+10 3.543221676769940e+10 6.649970302208009e+12 
5.895600000001009e-05 2.580555429773743e+14 2.948760805259373e+10 4.373331664812448e+10 7.501021280833360e+12 
5.895620000001009e-05 2.494638003228882e+14 3.539409512400405e+10 5.375278006193434e+10 8.463534213273262e+12 
5.895640000001011e-05 2.397760112697149e+14 4.258222518524837e+10 6.597320154442509e+10 9.540424079858457e+12 
5.895660000001011e-05 2.288749538525528e+14 5.137718105708743e+10 8.115334095423860e+10 1.072464600229721e+13 
5.895680000001011e-05 2.166605406839833e+14 6.250141906307628e+10 1.000035601593378e+11 1.199256884928998e+13 
5.895700000001011e-05 2.030713167325251e+14 7.628623522325568e+10 1.227019353911038e+11 1.329673438794451e+13 
5.895720000001013e-05 1.881035354016333e+14 9.284775846979730e+10 1.500986978579222e+11 1.456607315360226e+13 
5.895740000001013e-05 1.717892388037207e+14 1.127902561996759e+11 1.841894452982578e+11 1.575472780404164e+13 
5.895760000001012e-05 1.539844400824765e+14 1.406663299716693e+11 2.318152345826239e+11 1.702737428116673e+13 
5.895780000001013e-05 1.337867326442884e+14 1.934283904140427e+11 3.111073353608508e+11 1.905133011053796e+13 
5.895800000001013e-05 1.092187482943473e+14 3.466197996631154e+11 4.548558163356417e+11 2.244387509625040e+13 
5.895820000001014e-05 7.920889606887795e+13 7.503553476974740e+11 6.652757999899086e+11 2.605896714929563e+13 
5.895840000001015e-05 4.811496463040770e+13 1.058404472090115e+12 6.900232184790054e+11 2.510590551849372e+13 
