4.607129999997576e-05 4.493826294092734e+14 
4.607134999997577e-05 4.493503521414117e+14 
4.607139999997577e-05 4.493154439908623e+14 
4.607144999997575e-05 4.492776035171905e+14 
4.607149999997577e-05 4.492364841679344e+14 
4.607154999997577e-05 4.491916857654014e+14 
4.607159999997576e-05 4.491427434537251e+14 
4.607164999997577e-05 4.490891137367064e+14 
4.607169999997576e-05 4.490301637871777e+14 
4.607174999997577e-05 4.489651414251904e+14 
4.607179999997576e-05 4.488931613329649e+14 
4.607184999997577e-05 4.488131591036361e+14 
4.607189999997578e-05 4.487238535586832e+14 
4.607194999997578e-05 4.486236892017496e+14 
4.607199999997578e-05 4.485107562247849e+14 
4.607204999997578e-05 4.483826723462074e+14 
4.607209999997578e-05 4.482364380670879e+14 
4.607214999997578e-05 4.480681838486131e+14 
4.607219999997578e-05 4.478727819458525e+14 
4.607224999997578e-05 4.476431608696489e+14 
4.607229999997580e-05 4.473690365198450e+14 
4.607234999997579e-05 4.470344222187736e+14 
4.607239999997578e-05 4.466126550813508e+14 
4.607244999997579e-05 4.460565267586207e+14 
4.607249999997579e-05 4.452792198495840e+14 
4.607254999997579e-05 4.441192354121678e+14 
4.607259999997579e-05 4.422800803360788e+14 
4.607264999997580e-05 4.392360584131656e+14 
4.607269999997581e-05 4.341057804661350e+14 
4.607274999997580e-05 4.255268777171228e+14 
4.607279999997580e-05 4.116303307900516e+14 
4.607284999997580e-05 3.902965853878018e+14 
4.607289999997580e-05 3.598881972562066e+14 
4.607294999997581e-05 3.204161821779901e+14 
4.607299999997581e-05 2.745387078884640e+14 
4.607304999997580e-05 2.273564598933432e+14 
4.607309999997580e-05 1.846225372604880e+14 
4.607314999997580e-05 1.504434301192514e+14 
4.607319999997581e-05 1.262134641171717e+14 
4.607324999997581e-05 1.112699463055696e+14 
4.607329999997581e-05 1.042821698511234e+14 
4.607334999997581e-05 1.043478927994068e+14 
4.607339999997581e-05 1.114764544283000e+14 
4.607344999997582e-05 1.265846119572509e+14 
4.607349999997581e-05 1.510024499360468e+14 
4.607354999997581e-05 1.853660482952428e+14 
4.607359999997582e-05 2.282309046745485e+14 
4.607364999997582e-05 2.754431482625721e+14 
4.607369999997583e-05 3.212393105282365e+14 
4.607374999997582e-05 3.605529147679609e+14 
4.607379999997582e-05 3.907798010718592e+14 
4.607384999997583e-05 4.119519321885249e+14 
4.607389999997582e-05 4.257260597509859e+14 
4.607394999997581e-05 4.342221129628378e+14 
4.607399999997583e-05 4.393005829021061e+14 
4.607404999997583e-05 4.423138466816059e+14 
4.607409999997583e-05 4.441352079368636e+14 
4.607414999997583e-05 4.452848699957143e+14 
4.607419999997584e-05 4.460559747115632e+14 
4.607424999997583e-05 4.466081211165206e+14 
4.607429999997584e-05 4.470271030448490e+14 
4.607434999997585e-05 4.473595944178658e+14 
4.607439999997584e-05 4.476319816987221e+14 
4.607444999997584e-05 4.478601062973688e+14 
4.607449999997584e-05 4.480541725943303e+14 
4.607454999997585e-05 4.482212054053133e+14 
4.607459999997585e-05 4.483663031381929e+14 
4.607464999997584e-05 4.484933156181809e+14 
4.607469999997584e-05 4.486052284235758e+14 
4.607474999997586e-05 4.487044135229518e+14 
4.607479999997584e-05 4.487927729929779e+14 
4.607484999997585e-05 4.488718563548612e+14 
4.607489999997585e-05 4.489429400874641e+14 
4.607494999997585e-05 4.490070848553775e+14 
4.607499999997585e-05 4.490651730185744e+14 
4.607504999997585e-05 4.491179543032393e+14 
4.607509999997585e-05 4.491660595730148e+14 
4.607514999997586e-05 4.492100306747018e+14 
4.607519999997586e-05 4.492503311056161e+14 
4.607529999997576e-05 4.493214627022968e+14 
